Chr	Start	End	Name	Null	Strand	ExcludedBases	Coverage	IntronDepth	IntronDepth25Percentile	IntronDepth50Percentile	IntronDepth75Percentile	ExonToIntronReadsLeft	ExonToIntronReadsRight	IntronDepthFirst50bp	IntronDepthLast50bp	SpliceLeft	SpliceRight	SpliceExact	IRratio	Warnings
2	224823647	224830540	DOCK10/ENSG00000135905/clean	0	-	130	0.110306	0	0	0	0	0	0	0	0	5	10	5	0.0109103	LowCover
2	224830612	224834149	DOCK10/ENSG00000135905/clean	0	-	40	0	0	0	0	0	0	0	0	0	10	10	10	0	-
2	224834263	224837761	DOCK10/ENSG00000135905/clean	0	-	220	0	0	0	0	0	0	0	0	0	5	5	5	0	LowCover
2	224837831	224839953	DOCK10/ENSG00000135905/clean	0	-	120	0	0	0	0	0	0	0	0	0	7	7	7	0	LowCover
2	224840072	224841803	DOCK10/ENSG00000135905/clean	0	-	10	0	0	0	0	0	0	0	0	0	1	1	1	0	LowCover
2	224841896	224844752	DOCK10/ENSG00000135905/clean	0	-	10	0	0	0	0	0	0	0	0	0	7	7	7	0	LowCover
2	224844839	224845202	DOCK10/ENSG00000135905/clean	0	-	10	0	0	0	0	0	0	0	0	0	10	10	10	0	-
2	224845324	224845518	DOCK10/ENSG00000135905/clean	0	-	10	0	0	0	0	0	0	0	0	0	4	4	4	0	LowCover
2	224845642	224849506	DOCK10/ENSG00000135905/clean	0	-	250	0	0	0	0	0	0	0	0	0	1	1	1	0	LowCover
2	224849599	224852376	DOCK10/ENSG00000135905/clean	0	-	10	0	0	0	0	0	0	0	0	0	3	3	3	0	LowCover
2	224852442	224852934	DOCK10/ENSG00000135905/clean	0	-	10	0	0	0	0	0	0	0	0	0	2	2	2	0	LowCover
2	224853122	224854962	DOCK10/ENSG00000135905/clean	0	-	10	0.118033	0	0	0	0	0	0	0	0	5	5	5	0.0230621	LowCover
2	224855042	224856859	DOCK10/ENSG00000135905/clean	0	-	10	0.126176	0	0	0	0	0	0	0	0	4	4	4	0.0305794	LowCover
2	224856982	224862663	DOCK10/ENSG00000135905/clean	0	-	10	0.345971	0.115029	0	0	2	1	0	0	0	7	17	7	0.0199453	LowCover
2	224862746	224864552	DOCK10/ENSG00000135905/clean	0	-	170	0	0	0	0	0	0	0	0	0	10	10	10	0	-
2	224864675	224864865	DOCK10/ENSG00000135905/clean	0	-	10	0	0	0	0	0	0	0	0	0	5	5	5	0	LowCover
2	224865087	224873995	DOCK10/ENSG00000135905/clean	0	-	140	0	0	0	0	0	0	0	0	0	3	3	3	0	LowCover
2	224874151	224874265	DOCK10/ENSG00000135905/clean	0	-	10	0	0	0	0	0	0	0	0	0	4	4	4	0	LowCover
2	224874349	224874665	DOCK10/ENSG00000135905/clean	0	-	10	0	0	0	0	0	0	0	0	0	4	4	4	0	LowCover
2	224874751	224876037	DOCK10/ENSG00000135905/clean	0	-	10	0	0	0	0	0	0	0	0	0	1	1	1	0	LowCover
2	224876221	224885670	DOCK10/ENSG00000135905/clean	0	-	40	0.0704644	0	0	0	0	0	0	0	0	3	3	3	0.0229491	LowCover
2	224885805	224886062	DOCK10/ENSG00000135905/clean	0	-	10	0	0	0	0	0	0	0	0	0	5	5	5	0	LowCover
2	224886185	224886458	DOCK10/ENSG00000135905/clean	0	-	10	0.0570342	0	0	0	0	5	0	0	0	0	0	0	0	LowCover
2	224886531	224896294	DOCK10/ENSG00000135905/clean	0	-	331	0.0186599	0	0	0	0	0	0	0	0	1	1	1	0.0183181	LowCover
2	224893652	224896294	DOCK10/ENSG00000135905/clean	0	-	10	0.0668693	0	0	0	0	0	0	0	0	0	1	0	0.0626781	LowCover
2	224896377	224916694	DOCK10/ENSG00000135905/clean	0	-	750	0.0169673	0	0	0	0	0	0	0	0	14	14	14	0.00121049	-
2	224916784	224931548	DOCK10/ENSG00000135905/clean	0	-	140	0.0190098	0	0	0	0	0	0	0	0	18	18	18	0.00105499	-
2	224931668	224946846	DOCK10/ENSG00000135905/clean	0	-	70	0	0	0	0	0	0	0	0	0	7	7	7	0	LowCover
2	224931668	224982206	DOCK10/ENSG00000135905/clean	0	-	1049	0.0428984	0	0	0	0	0	0	0	0	7	0	0	0.00609102	LowCover
2	224931668	225042251	DOCK10/ENSG00000135905/clean	0	-	2275	0.0196015	0	0	0	0	0	0	0	0	7	0	0	0.0027924	LowCover
2	225400255	225400560	NYAP2/ENSG00000144460/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	225401043	225408863	NYAP2/ENSG00000144460/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	225409101	225513370	NYAP2/ENSG00000144460/clean	0	+	2740	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	225513672	225581940	NYAP2/ENSG00000144460/clean	0	+	3390	0.00143346	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	225583035	225626916	NYAP2/ENSG00000144460/clean	0	+	290	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	225627126	225651431	NYAP2/ENSG00000144460/clean	0	+	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	226736250	226794988	IRS1/ENSG00000169047/clean	0	-	1588	0.122047	0	0	0	0	0	10	0	13.35	60	76	60	0.00160331	NonUniformIntronCover
2	226792385	226794988	IRS1/ENSG00000169047/clean	0	-	10	1	24.6073	15	24	40	29	10	26.6	13.35	16	76	16	0.244588	MinorIsoform
2	226835663	226864603	RHBDD1/ENSG00000144468/clean	0	+	1020	0.134993	0	0	0	0	0	0	0	0	0	91	0	0.00148124	LowCover
2	226836199	226837547	RHBDD1/ENSG00000144468/clean	0	+	34	0.952055	15.5285	10	16	22	0	20	0	16.5	0	1	0	0.939499	LowSplicing
2	226836087	226838072	RHBDD1/ENSG00000144468/clean	0	+	447	0.959038	13.5682	6	13	21	0	5	0	5	66	6	5	0.170523	MinorIsoform
2	226836087	226839408	RHBDD1/ENSG00000144468/clean	0	+	539	0.887132	8.25494	2	8	16	0	0	0	0	66	36	7	0.11117	MinorIsoform
2	226836087	226864603	RHBDD1/ENSG00000144468/clean	0	+	858	0.136272	0	0	0	0	0	0	0	0	66	91	53	0.00149525	MinorIsoform
2	226837770	226838072	RHBDD1/ENSG00000144468/clean	0	+	78	1	6.43333	4	6	9	21	5	25.3	5	4	6	1	0.517426	LowCover
2	226837770	226839408	RHBDD1/ENSG00000144468/clean	0	+	170	0.829019	4.03571	1	4	8	21	0	25.3	0	4	36	0	0.100803	LowCover
2	226838154	226839408	RHBDD1/ENSG00000144468/clean	0	+	10	0.798232	3.53213	1	4	8	0	0	0.1	0	21	36	20	0.0893483	MinorIsoform
2	226838154	226864603	RHBDD1/ENSG00000144468/clean	0	+	329	0.0878254	0	0	0	0	0	0	0.1	0	21	91	1	0.000964184	LowCover
2	226839627	226864603	RHBDD1/ENSG00000144468/clean	0	+	100	0.0522994	0	0	0	0	0	0	0	0	26	91	26	0.000574389	MinorIsoform
2	226865126	226867185	RHBDD1/ENSG00000144468/clean	0	+	10	0	0	0	0	0	5	0	0	0	102	102	102	0	NonUniformIntronCover
2	226867318	226906792	RHBDD1/ENSG00000144468/clean	0	+	321	0.136439	0	0	0	0	4	0	0	0	51	58	51	0.00234688	NonUniformIntronCover
2	226906881	226908821	RHBDD1/ENSG00000144468/clean	0	+	351	0	0	0	0	0	13	0	0	0	74	74	74	0	NonUniformIntronCover
2	226908551	226908821	RHBDD1/ENSG00000144468/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	74	0	0	LowCover
2	226908878	226914207	RHBDD1/ENSG00000144468/clean	0	+	10	0	0	0	0	0	0	0	0	0	63	63	63	0	-
2	226914351	226988331	RHBDD1/ENSG00000144468/clean	0	+	2907	0.0605434	0	0	0	0	2	0	0	0	129	0	0	0.000469108	LowCover
2	226914351	226995430	RHBDD1/ENSG00000144468/clean	0	+	3084	0.0664145	0	0	0	0	2	1	0	1.55	129	126	108	0.000514576	-
2	226935425	226995430	RHBDD1/ENSG00000144468/clean	0	+	2707	0.0597229	0	0	0	0	0	1	0	1.55	0	126	0	0.000473766	LowCover
2	227007588	227008017	COL4A4/ENSG00000081052/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227008304	227010312	COL4A4/ENSG00000081052/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227010501	227012180	COL4A4/ENSG00000081052/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227012297	227022047	COL4A4/ENSG00000081052/clean	0	-	430	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227022173	227025801	COL4A4/ENSG00000081052/clean	0	-	20	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227025810	227027901	COL4A4/ENSG00000081052/clean	0	-	470	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227028009	227030442	COL4A4/ENSG00000081052/clean	0	-	180	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227030598	227031944	COL4A4/ENSG00000081052/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227032055	227032147	COL4A4/ENSG00000081052/clean	0	-	10	0	0	0	0	0	0	0	0	0	6	6	6	0	LowCover
2	227032276	227033409	COL4A4/ENSG00000081052/clean	0	-	10	0	0	0	0	0	0	0	0	0	5	5	5	0	LowCover
2	227033481	227042147	COL4A4/ENSG00000081052/clean	0	-	890	0	0	0	0	0	0	0	0	0	5	5	5	0	LowCover
2	227042255	227043076	COL4A4/ENSG00000081052/clean	0	-	10	0	0	0	0	0	0	0	0	0	9	9	9	0	LowCover
2	227043184	227047474	COL4A4/ENSG00000081052/clean	0	-	10	0	0	0	0	0	0	0	0	0	9	9	9	0	LowCover
2	227047549	227050067	COL4A4/ENSG00000081052/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227050131	227050976	COL4A4/ENSG00000081052/clean	0	-	10	0	0	0	0	0	0	0	0	0	9	9	9	0	LowCover
2	227051158	227052304	COL4A4/ENSG00000081052/clean	0	-	170	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227052412	227054593	COL4A4/ENSG00000081052/clean	0	-	140	0	0	0	0	0	0	0	0	0	6	6	6	0	LowCover
2	227054737	227055944	COL4A4/ENSG00000081052/clean	0	-	50	0	0	0	0	0	0	0	0	0	2	2	2	0	LowCover
2	227056115	227057438	COL4A4/ENSG00000081052/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227057600	227059404	COL4A4/ENSG00000081052/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227059623	227060135	COL4A4/ENSG00000081052/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227060243	227062529	COL4A4/ENSG00000081052/clean	0	-	30	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227078077	227080442	COL4A4/ENSG00000081052/clean	0	-	70	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227080549	227082114	COL4A4/ENSG00000081052/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227082187	227088652	COL4A4/ENSG00000081052/clean	0	-	50	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227088816	227089867	COL4A4/ENSG00000081052/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227089957	227094124	COL4A4/ENSG00000081052/clean	0	-	60	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227094289	227098693	COL4A4/ENSG00000081052/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227098798	227099619	COL4A4/ENSG00000081052/clean	0	-	50	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227099689	227101503	COL4A4/ENSG00000081052/clean	0	-	220	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227101557	227101864	COL4A4/ENSG00000081052/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227101909	227102788	COL4A4/ENSG00000081052/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227102848	227103143	COL4A4/ENSG00000081052/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227103197	227103971	COL4A4/ENSG00000081052/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227104052	227108580	COL4A4/ENSG00000081052/clean	0	-	600	0	0	0	0	0	0	0	0	0	3	3	3	0	LowCover
2	227108622	227108832	COL4A4/ENSG00000081052/clean	0	-	10	0	0	0	0	0	0	0	0	0	3	3	3	0	LowCover
2	227108868	227109223	COL4A4/ENSG00000081052/clean	0	-	10	0	0	0	0	0	0	0	0	0	3	3	3	0	LowCover
2	227109286	227111677	COL4A4/ENSG00000081052/clean	0	-	260	0.0220554	0	0	0	0	0	0	0	0	3	3	3	0.00729814	LowCover
2	227111713	227114627	COL4A4/ENSG00000081052/clean	0	-	160	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227114696	227118644	COL4A4/ENSG00000081052/clean	0	-	180	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227118761	227119894	COL4A4/ENSG00000081052/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227119939	227121013	COL4A4/ENSG00000081052/clean	0	-	70	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227121148	227140160	COL4A4/ENSG00000081052/clean	0	-	360	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227140238	227144515	COL4A4/ENSG00000081052/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227144558	227147412	COL4A4/ENSG00000081052/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227147584	227164006	COL4A4/ENSG00000081052/clean	0	-	30	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227147584	227164395	COL4A4/ENSG00000081052/clean	0	-	270	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227164813	227237967	COL4A3/ENSG00000169031/clean	0	+	2670	0.00095057	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227238024	227240142	COL4A3/ENSG00000169031/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227240232	227244319	COL4A3/ENSG00000169031/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227244364	227244950	COL4A3/ENSG00000169031/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227244995	227245953	COL4A3/ENSG00000169031/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227246016	227246684	COL4A3/ENSG00000169031/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227246738	227247557	COL4A3/ENSG00000169031/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227247584	227248442	COL4A3/ENSG00000169031/clean	0	+	60	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227248520	227251139	COL4A3/ENSG00000169031/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227251202	227251335	COL4A3/ENSG00000169031/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227251371	227253295	COL4A3/ENSG00000169031/clean	0	+	140	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227253337	227253560	COL4A3/ENSG00000169031/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227253638	227254111	COL4A3/ENSG00000169031/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227254174	227254655	COL4A3/ENSG00000169031/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227254715	227256025	COL4A3/ENSG00000169031/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227256070	227256342	COL4A3/ENSG00000169031/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227256396	227257602	COL4A3/ENSG00000169031/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227257644	227259792	COL4A3/ENSG00000169031/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227259877	227261081	COL4A3/ENSG00000169031/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227261117	227263779	COL4A3/ENSG00000169031/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227263944	227266416	COL4A3/ENSG00000169031/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227266509	227266992	COL4A3/ENSG00000169031/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227267088	227269909	COL4A3/ENSG00000169031/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227269980	227270769	COL4A3/ENSG00000169031/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227270952	227272948	COL4A3/ENSG00000169031/clean	0	+	220	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227273117	227276384	COL4A3/ENSG00000169031/clean	0	+	100	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227276477	227277448	COL4A3/ENSG00000169031/clean	0	+	110	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227277553	227279792	COL4A3/ENSG00000169031/clean	0	+	130	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227279890	227280439	COL4A3/ENSG00000169031/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227280590	227280892	COL4A3/ENSG00000169031/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227281006	227282364	COL4A3/ENSG00000169031/clean	0	+	70	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227282532	227283766	COL4A3/ENSG00000169031/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227283856	227284210	COL4A3/ENSG00000169031/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227284345	227289149	COL4A3/ENSG00000169031/clean	0	+	140	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227289248	227289998	COL4A3/ENSG00000169031/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227290088	227290746	COL4A3/ENSG00000169031/clean	0	+	60	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227290886	227293190	COL4A3/ENSG00000169031/clean	0	+	270	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227293317	227293742	COL4A3/ENSG00000169031/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227294570	227294963	COL4A3/ENSG00000169031/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227295062	227295268	COL4A3/ENSG00000169031/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227295316	227297673	COL4A3/ENSG00000169031/clean	0	+	248	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227296526	227297673	COL4A3/ENSG00000169031/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227297859	227298681	COL4A3/ENSG00000169031/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227298812	227303037	COL4A3/ENSG00000169031/clean	0	+	210	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227303110	227303858	COL4A3/ENSG00000169031/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227303930	227304018	COL4A3/ENSG00000169031/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227304144	227304984	COL4A3/ENSG00000169031/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227305083	227307709	COL4A3/ENSG00000169031/clean	0	+	70	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227307919	227308898	COL4A3/ENSG00000169031/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227309076	227309203	COL4A3/ENSG00000169031/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227309318	227310775	COL4A3/ENSG00000169031/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227309318	227311785	COL4A3/ENSG00000169031/clean	0	+	193	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227310948	227311785	COL4A3/ENSG00000169031/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227325427	227328677	MFF/ENSG00000168958/clean	0	+	243	0.266711	0	0	0	1	0	0	1.35	0	403	307	302	0.000661376	MinorIsoform
2	227325427	227330625	MFF/ENSG00000168958/clean	0	+	663	0.399338	0.309091	0	0	4	0	6	1.35	5.55	403	357	19	0.000989933	MinorIsoform
2	227325427	227332418	MFF/ENSG00000168958/clean	0	+	1164	0.359705	0.149292	0	0	2	0	0	1.35	0	403	851	82	0.000422506	MinorIsoform
2	227328789	227329605	MFF/ENSG00000168958/clean	0	+	120	0.33477	0.0892857	0	0	1	5	5	0	4.2	340	22	22	0.000983649	MinorIsoform
2	227328789	227330625	MFF/ENSG00000168958/clean	0	+	308	0.66034	2.79248	0	2	6	5	6	0	5.55	340	357	316	0.00776137	NonUniformIntronCover
2	227329659	227330625	MFF/ENSG00000168958/clean	0	+	134	0.932692	6.06886	4	6	8	28	6	34.1	5.55	3	357	3	0.0167155	LowCover
2	227330846	227332418	MFF/ENSG00000168958/clean	0	+	280	0.220588	0	0	0	0	22	0	0	0	767	851	767	0.000259143	NonUniformIntronCover
2	227332588	227340291	MFF/ENSG00000168958/clean	0	+	110	0.0626893	0	0	0	0	1	1	0	0	1037	1033	1033	6.04489e-05	-
2	227340380	227342744	MFF/ENSG00000168958/clean	0	+	10	0.484282	0.830149	0	0	3	4	0	3	0	740	118	118	0.000654007	MinorIsoform
2	227340380	227347225	MFF/ENSG00000168958/clean	0	+	213	0.505579	1.01432	0	1	3	4	5	3	4.2	740	298	198	0.00136882	MinorIsoform
2	227340380	227352513	MFF/ENSG00000168958/clean	0	+	382	0.642073	2.39991	0	3	7	4	39	3	24.9	740	333	69	0.00323264	MinorIsoform
2	227340380	227355676	MFF/ENSG00000168958/clean	0	+	522	0.707459	3.40068	0	3	9	4	17	3	19.8	740	773	350	0.00438005	MinorIsoform
2	227342819	227346227	MFF/ENSG00000168958/clean	0	+	30	0.462996	0.738905	0	0	4	0	1	0	1	180	0	0	0.0025656	LowCover
2	227342819	227347225	MFF/ENSG00000168958/clean	0	+	128	0.517298	1.11565	0	1	4	0	5	0	4.2	180	298	100	0.00372984	MinorIsoform
2	227342819	227355676	MFF/ENSG00000168958/clean	0	+	437	0.749758	4.33756	0	4	12	0	17	0	19.8	180	773	47	0.00558002	MinorIsoform
2	227346315	227347225	MFF/ENSG00000168958/clean	0	+	10	0.721111	3.125	0	3	5	0	5	0	4.2	0	298	0	0.0103778	LowCover
2	227347384	227352513	MFF/ENSG00000168958/clean	0	+	10	0.81891	7.2245	2	5	19	0	39	4.4	24.9	237	333	217	0.0212345	MinorIsoform
2	227347384	227355676	MFF/ENSG00000168958/clean	0	+	150	0.871899	7.55678	3	6	19	0	17	4.4	19.8	237	773	15	0.00968127	MinorIsoform
2	227352573	227355676	MFF/ENSG00000168958/clean	0	+	80	0.961628	7.9166	4	7	19	22	17	10	19.8	358	773	357	0.0101376	MinorIsoform
2	227355761	227356985	MFF/ENSG00000168958/clean	0	+	10	0.348435	0.485597	0	0	4	0	4	0	4	944	945	944	0.000368578	NonUniformIntronCover
2	227364012	227366092	TM4SF20/ENSG00000168955/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227366244	227370914	TM4SF20/ENSG00000168955/clean	0	-	350	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227370980	227379085	TM4SF20/ENSG00000168955/clean	0	-	140	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227379360	227381588	TM4SF20/ENSG00000168955/clean	0	-	50	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227472588	227491546	AGFG1/ENSG00000173744/clean	0	+	320	0.017974	0	0	0	0	0	0	0	0	112	113	112	0.000159037	-
2	227491640	227519947	AGFG1/ENSG00000173744/clean	0	+	793	0.0191902	0	0	0	0	4	0	0	0	152	152	152	0.000126236	NonUniformIntronCover
2	227508650	227519947	AGFG1/ENSG00000173744/clean	0	+	164	0.0361987	0	0	0	0	0	0	0	0	0	152	0	0.000238093	LowCover
2	227510864	227519947	AGFG1/ENSG00000173744/clean	0	+	10	0.0206106	0	0	0	0	0	0	0	0	0	152	0	0.000135578	LowCover
2	227520063	227523762	AGFG1/ENSG00000173744/clean	0	+	200	0	0	0	0	0	1	0	0	0	200	200	200	0	-
2	227523925	227524761	AGFG1/ENSG00000173744/clean	0	+	10	0	0	0	0	0	0	0	0	0	239	239	239	0	-
2	227524915	227531090	AGFG1/ENSG00000173744/clean	0	+	10	0.361233	0.231861	0	0	3	1	16	0	9.5	93	94	93	0.00382819	NonUniformIntronCover
2	227524915	227533548	AGFG1/ENSG00000173744/clean	0	+	222	0.264772	0	0	0	1	1	3	0	0	93	242	0	0.0010929	LowCover
2	227531210	227532137	AGFG1/ENSG00000173744/clean	0	+	10	0	0	0	0	0	0	0	0	0	245	0	0	0	LowCover
2	227531210	227533548	AGFG1/ENSG00000173744/clean	0	+	92	0	0	0	0	0	0	3	0	0	245	242	242	0	NonUniformIntronCover
2	227532209	227533548	AGFG1/ENSG00000173744/clean	0	+	10	0	0	0	0	0	0	3	0	0	0	242	0	0	LowCover
2	227533758	227534844	AGFG1/ENSG00000173744/clean	0	+	10	0.269517	0	0	0	1	4	0	3	0	219	222	219	0.00121257	NonUniformIntronCover
2	227535025	227536624	AGFG1/ENSG00000173744/clean	0	+	130	0.200136	0	0	0	0	12	0	12	0	205	205	205	0.000975322	NonUniformIntronCover
2	227536704	227536900	AGFG1/ENSG00000173744/clean	0	+	10	0	0	0	0	0	0	0	0	0	209	209	209	0	-
2	227536993	227550058	AGFG1/ENSG00000173744/clean	0	+	2420	0.108314	0	0	0	0	0	1	0	0.05	346	0	0	0.000312948	LowCover
2	227536993	227551958	AGFG1/ENSG00000173744/clean	0	+	2478	0.169456	0	0	0	0	0	0	0	0	346	346	346	0.000489518	-
2	227550106	227551958	AGFG1/ENSG00000173744/clean	0	+	10	0.522801	0.708672	0	1	2	1	0	1	0	0	346	0	0.00150871	LowCover
2	227552117	227553703	AGFG1/ENSG00000173744/clean	0	+	60	0.178899	0	0	0	0	5	0	2	0	305	265	265	0.000586211	NonUniformIntronCover
2	227553795	227554435	AGFG1/ENSG00000173744/clean	0	+	10	0	0	0	0	0	5	0	0	0	354	354	354	0	NonUniformIntronCover
2	227611656	227612939	C2orf83/ENSG00000042304/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227611656	227628438	C2orf83/ENSG00000042304/clean	0	-	1068	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	227613034	227628438	C2orf83/ENSG00000042304/clean	0	-	963	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
